Year 2011
Age,Men,Women
0,4416,4070
1,5442,4733
2,4495,5486
3,4628,3491
4,2793,3127
5,2458,2271
6,3480,2849
7,3588,3807
8,5051,4020
9,4004,4663
10,4646,4417
11,4125,4251
12,4812,4721
13,3957,3935
14,3989,4092
15,4816,3499
16,4518,4524
17,4258,3802
18,4703,4425
19,3662,3332
20,3215,2883
21,2653,3519
22,3145,3872
23,3165,3308
24,3849,3707
25,4798,4365
26,3754,3887
27,5501,4108
28,4617,3333
29,4430,5868
30,4057,5654
31,4761,5136
32,4623,4986
33,5317,4743
34,6108,6602
35,6465,6368
36,5290,5869
37,7455,6558
38,7014,7222
39,7493,6739
40,6087,6989
41,6499,5939
42,5257,5865
43,6014,5343
44,4829,5536
45,4854,5743
46,6421,5223
47,3507,4151
48,5743,6183
49,5015,6288
50,4810,5260
51,5381,4887
52,5819,4712
53,5264,6159
54,5778,6577
55,5139,6665
56,5856,5960
57,6376,6559
58,5595,7445
59,7095,5560
60,6184,7183
61,6523,7879
62,7878,7465
63,8225,7969
64,8316,8858
65,8300,9280
66,9638,9096
67,4404,4888
68,4471,5314
69,5166,6574
70,4649,5094
71,5300,6633
72,6755,6307
73,4400,5333
74,3056,4426
75,3549,4139
76,4134,5250
77,3979,5067
78,4734,5384
79,3207,5629
80,3990,4802
81,3503,4922
82,2967,4748
83,2474,4353
84,2537,3810
85,2600,3239
86,1531,2993
87,1707,2523
88,1296,2442
89,944,2395
90,814,1356
91,456,1530
92,523,1345
93,399,1359
94,264,761
95,111,505
96,93,481
97,32,345
98,32,272
99,44,158
100,71,402
ppByRace,hh
white,899941
black,0
hispanic,0
other,0
hhByType,hh
SIZE_1_INC_LOW,104977
SIZE_2_INC_LOW,9074
SIZE_3_INC_LOW,5323
SIZE_4_INC_LOW,1773
SIZE_1_INC_MEDIUM,25
SIZE_2_INC_MEDIUM,100674
SIZE_3_INC_MEDIUM,43585
SIZE_4_INC_MEDIUM,34207
SIZE_1_INC_HIGH,0
SIZE_2_INC_HIGH,0
SIZE_3_INC_HIGH,18745
SIZE_4_INC_HIGH,36577
SIZE_1_INC_VERY_HIGH,0
SIZE_2_INC_VERY_HIGH,0
SIZE_3_INC_VERY_HIGH,0
SIZE_4_INC_VERY_HIGH,12837
hhByRace,hh
white,367797
black,0
hispanic,0
other,0
hhBySize,110131,108836,66943,50765,21466,7070,2229,318,38,1
AveHHSize,2.4468417
AveHHInc,3843.0,MedianHHInc,25700.0
laborParticipationRateByAge,male,female
<18,0.089048,0.085426
18-29,0.529352,0.514558
30-49,0.731901,0.616731
50-64,0.690139,0.587071
>=65,0.372036,0.266006
aveCommuteDistByRegion,minutes
5,12.229575
8,15.383081
14,20.187178
11,19.194475
4,13.845711
13,16.204329
12,15.259388
2,14.345238
3,16.589329
1,13.934388
10,15.097391
6,19.01023
7,16.86273
9,17.678097
carOwnershipLevel,households
0cars,49734
1car,116950
2cars,124955
3+cars,76158
QualityLevel,Dwellings
1,118355
2,102170
3,102249
4,117894
CountOfDD,SFD,316824
CountOfDD,SFA,0
CountOfDD,MF234,123855
CountOfDD,MF5plus,0
CountOfDD,MH,0
AveMonthlyPrice,SFD,969.7337754220897
AveMonthlyPrice,SFA,NaN
AveMonthlyPrice,MF234,806.628057154536
AveMonthlyPrice,MF5plus,NaN
AveMonthlyPrice,MH,NaN
AveVacancy,SFD,0.157088
AveVacancy,SFA,0.000000
AveVacancy,MF234,0.171593
AveVacancy,MF5plus,0.000000
AveVacancy,MH,0.000000
Available land for construction by region
5,8334.052831
8,19152.823266
14,7971.603105
11,7450.183898
4,3951.473701
13,1664.767308
12,605.546402
2,7543.047621
3,5765.485854
1,20668.063208
10,254.969612
6,8992.196886
7,5629.911538
9,5257.484773
Housing costs by income group
Income,rent_250,rent_500,rent_750,rent_1000,rent_1250,rent_1500,rent_1750,rent_2000,rent_2250,rent_2500,averageRent
10000,640,1921,2033,795,1843,97,924,630,63,46,882
20000,8450,25388,26262,10449,24051,1582,11833,8059,1098,612,883
30000,7092,26856,30626,10959,31931,1065,14873,6692,444,145,883
40000,2347,8916,10395,3668,11343,291,6129,2380,159,29,910
50000,1463,6045,6894,2378,7830,160,4884,1866,97,32,940
60000,877,3997,4393,1592,5321,90,3987,1119,62,18,967
70000,279,1344,1521,654,1866,28,1695,431,17,4,1006
80000,98,443,518,253,639,7,586,141,4,2,1007
90000,33,133,154,52,221,2,180,43,2,0,1011
100000,10,38,45,17,60,0,50,6,0,0,975
jobByRegion,Agr,Ind,Srv,total
5,4492,9533,23767,37792
8,23938,9163,14585,47686
14,13438,2170,3891,19499
11,21245,3083,6090,30418
4,10884,2566,13360,26810
13,7219,3813,4470,15502
12,2443,669,4192,7304
2,32094,12035,28502,72631
3,26794,8466,19815,55075
1,198221,36969,176760,411950
10,3999,2721,6905,13625
6,70850,6237,12481,89568
7,41547,5795,7363,54705
9,30530,2626,6010,39166
InmigrantsPP,0
OutmigrantsPP,34
Count of simulated events
MoveEvent,19159
BirthDayEvent,893702
EducationEvent,14127
DivorceEvent,1883
BirthEvent,7910
LeaveParentsEvent,48
RenovationEvent,440573
DemolitionEvent,226
DeathEvent,13079
ConstructionEvent,252
EmploymentEvent,19720
LicenseEvent,82925
MarriageEvent,4826
AddedCar,2353
RelinquishedCar,5774
SwitchedToAV,0
Year 2012
Age,Men,Women
0,4090,3820
1,4415,4060
2,5438,4730
3,4494,5481
4,4627,3490
5,2792,3127
6,2456,2271
7,3480,2849
8,3586,3806
9,5050,4019
10,4003,4663
11,4645,4414
12,4124,4250
13,4812,4720
14,3956,3934
15,3988,4091
16,4816,3498
17,4516,4524
18,4256,3802
19,4701,4425
20,3661,3332
21,3215,2883
22,2652,3518
23,3142,3871
24,3165,3307
25,3845,3706
26,4793,4363
27,3753,3886
28,5495,4106
29,4614,3331
30,4426,5867
31,4050,5653
32,4760,5134
33,4617,4985
34,5313,4741
35,6103,6599
36,6460,6367
37,5287,5866
38,7451,6554
39,7004,7216
40,7485,6735
41,6081,6981
42,6489,5934
43,5243,5861
44,6004,5338
45,4819,5531
46,4845,5734
47,6410,5210
48,3500,4143
49,5727,6174
50,5003,6273
51,4797,5252
52,5364,4877
53,5786,4706
54,5226,6140
55,5738,6546
56,5098,6640
57,5826,5935
58,6329,6540
59,5537,7416
60,7034,5530
61,6108,7153
62,6453,7836
63,7780,7409
64,8102,7907
65,8196,8784
66,8169,9193
67,9467,9016
68,4322,4843
69,4382,5259
70,5052,6492
71,4534,5022
72,5160,6546
73,6593,6222
74,4276,5239
75,2947,4356
76,3404,4052
77,3988,5120
78,3806,4908
79,4494,5190
80,3025,5430
81,3742,4602
82,3247,4680
83,2704,4493
84,2243,4086
85,2264,3524
86,2295,2983
87,1338,2697
88,1450,2233
89,1093,2112
90,785,2053
91,646,1129
92,351,1248
93,403,1067
94,283,1074
95,190,588
96,75,380
97,64,354
98,21,230
99,19,168
100,72,348
ppByRace,hh
white,894716
black,0
hispanic,0
other,0
hhByType,hh
SIZE_1_INC_LOW,109904
SIZE_2_INC_LOW,11809
SIZE_3_INC_LOW,5296
SIZE_4_INC_LOW,2024
SIZE_1_INC_MEDIUM,333
SIZE_2_INC_MEDIUM,96888
SIZE_3_INC_MEDIUM,43203
SIZE_4_INC_MEDIUM,32077
SIZE_1_INC_HIGH,0
SIZE_2_INC_HIGH,4
SIZE_3_INC_HIGH,17312
SIZE_4_INC_HIGH,35105
SIZE_1_INC_VERY_HIGH,0
SIZE_2_INC_VERY_HIGH,0
SIZE_3_INC_VERY_HIGH,1
SIZE_4_INC_VERY_HIGH,11792
hhByRace,hh
white,365748
black,0
hispanic,0
other,0
hhBySize,110237,108701,65812,48891,21814,7544,2306,389,51,3
AveHHSize,2.4462636
AveHHInc,3679.0,MedianHHInc,25458.0
laborParticipationRateByAge,male,female
<18,0.088766,0.083920
18-29,0.521293,0.504244
30-49,0.730901,0.616234
50-64,0.690911,0.587968
>=65,0.374063,0.269325
aveCommuteDistByRegion,minutes
5,15.294365
8,17.33218
14,21.771948
11,20.362772
4,16.07675
13,18.492828
12,17.82456
2,16.059189
3,18.443533
1,14.816258
10,17.266708
6,20.887722
7,20.563208
9,19.428381
carOwnershipLevel,households
0cars,49126
1car,116950
2cars,126488
3+cars,73184
QualityLevel,Dwellings
1,123613
2,96964
3,97226
4,122865
CountOfDD,SFD,316814
CountOfDD,SFA,0
CountOfDD,MF234,123891
CountOfDD,MF5plus,0
CountOfDD,MH,0
AveMonthlyPrice,SFD,952.9778724083625
AveMonthlyPrice,SFA,NaN
AveMonthlyPrice,MF234,792.1301979965539
AveMonthlyPrice,MF5plus,NaN
AveMonthlyPrice,MH,NaN
AveVacancy,SFD,0.163264
AveVacancy,SFA,0.000000
AveVacancy,MF234,0.170813
AveVacancy,MF5plus,0.000000
AveVacancy,MH,0.000000
Available land for construction by region
5,8334.052831
8,19152.823266
14,7971.043105
11,7450.043898
4,3951.473701
13,1664.767308
12,561.666402
2,7543.047621
3,5765.485854
1,20667.993208
10,252.799612
6,8991.986886
7,5629.911538
9,5256.994773
Housing costs by income group
Income,rent_250,rent_500,rent_750,rent_1000,rent_1250,rent_1500,rent_1750,rent_2000,rent_2250,rent_2500,averageRent
10000,1082,3272,3194,1518,2583,128,1751,780,81,86,871
